Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Northern Ireland,,,,,,,,,Reference year 2010 Thousands ,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,
,920,-,1.3,1.3,-,0.7,0.7,-,2.0,2.0,-,2.0,2.0,
93,,1.8,1.6,3.4,1.7,3.2,4.9,3.4,4.8,8.2,3.4,4.8,8.3,
,931,1.3,1.6,2.8,1.6,3.1,4.7,2.9,4.7,7.6,2.9,4.7,7.6,
,932,0.5,-,0.5,-,0.1,0.1,0.5,0.1,0.7,0.5,0.1,0.7,
94,,0.7,2.5,3.1,1.3,2.5,3.8,2.0,4.9,6.9,2.0,5.1,7.1,
,941,0.1,0.2,0.3,-,0.1,0.1,0.1,0.3,0.4,0.1,0.3,0.4,
,942,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,
,949,0.6,2.2,2.7,1.3,2.4,3.7,1.9,4.5,6.4,1.9,4.7,6.6,
95,,-,0.3,0.3,-,-,-,-,0.3,0.3,-,0.6,0.6,
,951,-,*,*,-,*,*,-,*,*,-,*,*,
,952,-,*,*,-,*,*,-,*,*,-,*,*,
96,,0.2,2.3,2.5,-,3.7,3.7,0.2,6.1,6.2,0.2,8.8,9.0,
,960,0.2,2.3,2.5,-,3.7,3.7,0.2,6.1,6.2,0.2,8.8,9.0,
Source: Office for National Statistics,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1. Employment is defined as employees plus working proprietors,,,,,,,,,,,,,,
"2. Figures may not add up due to rounding. Figures are rounded to the nearest thousand and to one decimal place. For example 2.4 is equal to 2,400, and represents a figure in the range 2,350 - 2,449.",,,,,,,,,,,,,,
3. Cells containing an asterisk (*) represent disclosive data that cannot be published.,,,,,,,,,,,,,,
4. Cells containing a hyphen (-) represent a zero or less than 50.,,,,,,,,,,,,,,
*01 includes farm agriculture data. Farm agriculture estimates are not available below this level so estimates at a 3-digit level only include non-farm agriculture,,,,,,,,,,,,,,
